# Auto-generated by harness/gen-error-sites.py from reference/valkey/src/*.c
# DO NOT hand-edit. To refine a row, edit MSG_TO_CONSTRUCTOR in the generator.
#
# Total error sites: 641
# Columns (tab-separated):
#   file              C file
#   line              line number
#   callee            addReplyError, addReplyErrorFormat, addReplyErrorObject, etc.
#   message           extracted string-literal arg (empty if non-literal or *Object)
#   constructor       suggested RedisError constructor
#   context           full source line for the call

cluster.c	1326	addReplyError	-CLUSTERDOWN The cluster is down and only accepts read commands	RedisError::runtime(b"-CLUSTERDOWN The cluster is down and only accepts read comma")	addReplyError(c, "-CLUSTERDOWN The cluster is down and only accepts read commands");
cluster.c	1328	addReplyError	-CLUSTERDOWN Hash slot not served	RedisError::runtime(b"-CLUSTERDOWN Hash slot not served")	addReplyError(c, "-CLUSTERDOWN Hash slot not served");
cluster.c	1332	addReplyErrorSds	-%s %d %s:%d	RedisError::runtime(b"-%s %d %s:%d")	addReplyErrorSds(c,
cluster.c	1595	addReplyError	This instance has cluster support disabled	RedisError::runtime(b"This instance has cluster support disabled")	addReplyError(c, "This instance has cluster support disabled");
cluster.c	1645	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
cluster.c	1746	addReplyError	This instance has cluster support disabled	RedisError::runtime(b"This instance has cluster support disabled")	addReplyError(c, "This instance has cluster support disabled");
cluster.c	1782	addReplyError	Invalid cursor	RedisError::runtime(b"Invalid cursor")	addReplyError(c, "Invalid cursor");
cluster.c	1787	addReplyError	Cursor slot mismatch with SLOT argument	RedisError::runtime(b"Cursor slot mismatch with SLOT argument")	addReplyError(c, "Cursor slot mismatch with SLOT argument");
cluster_legacy.c	7148	addReplyError	Invalid or out of range slot	RedisError::runtime(b"Invalid or out of range slot")	addReplyError(c, "Invalid or out of range slot");
cluster_legacy.c	7158	addReplyErrorFormat	Slot %d is already unassigned	RedisError::runtime(b"Slot %d is already unassigned")	addReplyErrorFormat(c, "Slot %d is already unassigned", slot);
cluster_legacy.c	7161	addReplyErrorFormat	Slot %d is already busy	RedisError::runtime(b"Slot %d is already busy")	addReplyErrorFormat(c, "Slot %d is already busy", slot);
cluster_legacy.c	7165	addReplyErrorFormat	Slot %d specified multiple times	RedisError::runtime(b"Slot %d specified multiple times")	addReplyErrorFormat(c, "Slot %d specified multiple times", slot);
cluster_legacy.c	7528	addReplyError	Debug option only available for cluster mode enabled setup!	RedisError::runtime(b"Debug option only available for cluster mode enabled setup!")	addReplyError(c, "Debug option only available for cluster mode enabled setup!");
cluster_legacy.c	7535	addReplyErrorFormat	Unknown node %s	RedisError::runtime(b"Unknown node %s")	addReplyErrorFormat(c, "Unknown node %s", (char *)objectGetVal(c->argv[4]));
cluster_legacy.c	7539	addReplyErrorFormat	Cannot free cluster link(s) to myself	RedisError::runtime(b"Cannot free cluster link(s) to myself")	addReplyErrorFormat(c, "Cannot free cluster link(s) to myself");
cluster_legacy.c	7552	addReplyErrorFormat	Unknown direction %s	RedisError::runtime(b"Unknown direction %s")	addReplyErrorFormat(c, "Unknown direction %s", (char *)objectGetVal(c->argv[3]));
cluster_legacy.c	7634	addReplyError	Please use SETSLOT only with masters.	RedisError::runtime(b"Please use SETSLOT only with masters.")	addReplyError(c, "Please use SETSLOT only with masters.");
cluster_legacy.c	7639	addReplyError	Slot import in progress.	RedisError::runtime(b"Slot import in progress.")	addReplyError(c, "Slot import in progress.");
cluster_legacy.c	7643	addReplyError	Slot export in progress.	RedisError::runtime(b"Slot export in progress.")	addReplyError(c, "Slot export in progress.");
cluster_legacy.c	7655	addReplyErrorFormat	I'm not the owner of hash slot %u	RedisError::runtime(b"I'm not the owner of hash slot %u")	addReplyErrorFormat(c, "I'm not the owner of hash slot %u", slot);
cluster_legacy.c	7660	addReplyErrorFormat	I don't know about node %s	RedisError::runtime(b"I don't know about node %s")	addReplyErrorFormat(c, "I don't know about node %s", (char *)objectGetVal(c->argv[4]));
cluster_legacy.c	7664	addReplyError	Target node is myself	RedisError::runtime(b"Target node is myself")	addReplyError(c, "Target node is myself");
